date,nav,scheme_code,scheme_name,fund_house,scheme_type,scheme_category,date_parsed,nav_float
04-01-2024,5200.31980,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2024-01-04,5200.3198
03-01-2024,5199.34730,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2024-01-03,5199.3473
02-01-2024,5198.23700,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2024-01-02,5198.237
01-01-2024,5197.21060,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2024-01-01,5197.2106
29-12-2023,5193.57660,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-29,5193.5766
28-12-2023,5191.48520,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-28,5191.4852
27-12-2023,5190.18560,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-27,5190.1856
26-12-2023,5189.37860,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-26,5189.3786
22-12-2023,5185.13210,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-22,5185.1321
21-12-2023,5184.30510,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-21,5184.3051
20-12-2023,5183.17920,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-20,5183.1792
19-12-2023,5182.06730,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-19,5182.0673
18-12-2023,5180.89390,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-18,5180.8939
15-12-2023,5178.09310,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-15,5178.0931
14-12-2023,5177.15240,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-14,5177.1524
13-12-2023,5176.11250,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-13,5176.1125
12-12-2023,5175.22780,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-12,5175.2278
11-12-2023,5174.66760,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-11,5174.6676
08-12-2023,5171.75290,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-08,5171.7529
07-12-2023,5170.84410,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-07,5170.8441
06-12-2023,5169.77170,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-06,5169.7717
05-12-2023,5168.72660,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-05,5168.7266
04-12-2023,5167.60940,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-04,5167.6094
01-12-2023,5164.71240,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-12-01,5164.7124
30-11-2023,5163.96290,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-30,5163.9629
29-11-2023,5163.06560,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-29,5163.0656
28-11-2023,5162.14080,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-28,5162.1408
24-11-2023,5158.09030,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-24,5158.0903
23-11-2023,5157.12380,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-23,5157.1238
22-11-2023,5156.20530,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-22,5156.2053
21-11-2023,5155.32520,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-21,5155.3252
20-11-2023,5154.46940,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-20,5154.4694
17-11-2023,5151.48420,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-17,5151.4842
16-11-2023,5150.47050,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-16,5150.4705
15-11-2023,5149.58850,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-15,5149.5885
13-11-2023,5147.51460,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-13,5147.5146
10-11-2023,5144.36490,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-10,5144.3649
09-11-2023,5143.62610,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-09,5143.6261
08-11-2023,5142.85130,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-08,5142.8513
07-11-2023,5141.91360,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-07,5141.9136
06-11-2023,5140.84250,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-06,5140.8425
03-11-2023,5137.65920,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-03,5137.6592
02-11-2023,5136.42730,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-02,5136.4273
01-11-2023,5135.45410,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-11-01,5135.4541
31-10-2023,5134.28750,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-31,5134.2875
30-10-2023,5133.26660,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-30,5133.2666
27-10-2023,5130.89880,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-27,5130.8988
26-10-2023,5129.78000,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-26,5129.78
25-10-2023,5128.76310,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-25,5128.7631
23-10-2023,5126.86810,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-23,5126.8681
20-10-2023,5124.05580,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-20,5124.0558
19-10-2023,5123.22390,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-19,5123.2239
18-10-2023,5122.55650,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-18,5122.5565
17-10-2023,5121.46130,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-17,5121.4613
16-10-2023,5120.51540,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-16,5120.5154
13-10-2023,5117.96740,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-13,5117.9674
12-10-2023,5117.07450,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-12,5117.0745
11-10-2023,5116.14580,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-11,5116.1458
10-10-2023,5115.02500,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-10,5115.025
09-10-2023,5114.26860,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-09,5114.2686
06-10-2023,5111.51970,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-06,5111.5197
05-10-2023,5111.21000,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-05,5111.21
04-10-2023,5110.15300,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-04,5110.153
03-10-2023,5108.67260,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-10-03,5108.6726
30-09-2023,5105.55010,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-30,5105.5501
29-09-2023,5104.56850,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-29,5104.5685
27-09-2023,5102.14230,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-27,5102.1423
26-09-2023,5100.86390,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-26,5100.8639
25-09-2023,5100.29510,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-25,5100.2951
22-09-2023,5097.36960,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-22,5097.3696
21-09-2023,5096.32560,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-21,5096.3256
20-09-2023,5095.72440,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-20,5095.7244
18-09-2023,5093.80390,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-18,5093.8039
15-09-2023,5091.15680,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-15,5091.1568
14-09-2023,5090.14530,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-14,5090.1453
13-09-2023,5089.17320,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-13,5089.1732
12-09-2023,5088.27710,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-12,5088.2771
11-09-2023,5087.48680,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-11,5087.4868
08-09-2023,5084.70790,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-08,5084.7079
07-09-2023,5083.72200,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-07,5083.722
06-09-2023,5082.77200,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-06,5082.772
05-09-2023,5081.82070,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-05,5081.8207
04-09-2023,5080.65770,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-04,5080.6577
01-09-2023,5077.80250,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-09-01,5077.8025
31-08-2023,5076.76480,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-31,5076.7648
30-08-2023,5075.80530,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-30,5075.8053
29-08-2023,5074.60120,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-29,5074.6012
28-08-2023,5073.60430,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-28,5073.6043
25-08-2023,5070.67540,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-25,5070.6754
24-08-2023,5069.67030,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-24,5069.6703
23-08-2023,5068.54810,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-23,5068.5481
22-08-2023,5067.77830,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-22,5067.7783
21-08-2023,5066.71370,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-21,5066.7137
18-08-2023,5063.51860,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-18,5063.5186
17-08-2023,5062.44470,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-17,5062.4447
14-08-2023,5060.41590,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-14,5060.4159
11-08-2023,5057.83630,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-11,5057.8363
10-08-2023,5057.69160,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-10,5057.6916
09-08-2023,5057.07630,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-09,5057.0763
08-08-2023,5056.13370,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-08,5056.1337
07-08-2023,5055.16320,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-07,5055.1632
04-08-2023,5052.34650,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-04,5052.3465
03-08-2023,5051.48500,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-03,5051.485
02-08-2023,5050.68150,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-02,5050.6815
01-08-2023,5049.96810,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-08-01,5049.9681
31-07-2023,5048.92660,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-31,5048.9266
28-07-2023,5046.23060,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-28,5046.2306
27-07-2023,5045.40770,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-27,5045.4077
26-07-2023,5044.56960,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-26,5044.5696
25-07-2023,5043.51190,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-25,5043.5119
24-07-2023,5042.50250,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-24,5042.5025
21-07-2023,5039.63740,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-21,5039.6374
20-07-2023,5038.55360,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-20,5038.5536
19-07-2023,5037.10630,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-19,5037.1063
18-07-2023,5036.27900,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-18,5036.279
17-07-2023,5035.23320,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-17,5035.2332
14-07-2023,5032.53970,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-14,5032.5397
13-07-2023,5031.29730,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-13,5031.2973
12-07-2023,5029.90350,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-12,5029.9035
11-07-2023,5028.79800,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-11,5028.798
10-07-2023,5027.76190,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-10,5027.7619
07-07-2023,5025.17110,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-07,5025.1711
06-07-2023,5024.06040,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-06,5024.0604
05-07-2023,5023.19110,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-05,5023.1911
04-07-2023,5022.00790,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-04,5022.0079
03-07-2023,5020.38360,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-07-03,5020.3836
30-06-2023,5016.99210,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-30,5016.9921
28-06-2023,5014.81760,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-28,5014.8176
27-06-2023,5013.59750,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-27,5013.5975
26-06-2023,5012.88090,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-26,5012.8809
23-06-2023,5010.35980,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-23,5010.3598
22-06-2023,5009.89540,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-22,5009.8954
21-06-2023,5008.66140,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-21,5008.6614
20-06-2023,5007.87450,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-20,5007.8745
19-06-2023,5006.98650,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-19,5006.9865
16-06-2023,5003.98140,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-16,5003.9814
15-06-2023,5002.81860,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-15,5002.8186
14-06-2023,5001.86160,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-14,5001.8616
13-06-2023,5000.21520,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-13,5000.2152
12-06-2023,4998.82330,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-12,4998.8233
09-06-2023,4996.20440,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-09,4996.2044
08-06-2023,4995.94090,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-08,4995.9409
07-06-2023,4995.46220,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-07,4995.4622
06-06-2023,4994.30020,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-06,4994.3002
05-06-2023,4993.03460,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-05,4993.0346
02-06-2023,4990.05110,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-02,4990.0511
01-06-2023,4988.83850,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-06-01,4988.8385
31-05-2023,4987.28290,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-31,4987.2829
30-05-2023,4986.49290,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-30,4986.4929
29-05-2023,4985.53430,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-29,4985.5343
26-05-2023,4983.24040,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-26,4983.2404
25-05-2023,4982.39410,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-25,4982.3941
24-05-2023,4981.76310,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-24,4981.7631
23-05-2023,4981.17770,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-23,4981.1777
22-05-2023,4981.37210,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-22,4981.3721
19-05-2023,4975.80540,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-19,4975.8054
18-05-2023,4974.57890,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-18,4974.5789
17-05-2023,4973.24570,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-17,4973.2457
16-05-2023,4971.84110,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-16,4971.8411
15-05-2023,4969.73480,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-15,4969.7348
12-05-2023,4966.29310,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-12,4966.2931
11-05-2023,4965.48880,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-11,4965.4888
10-05-2023,4964.59850,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-10,4964.5985
09-05-2023,4963.45630,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-09,4963.4563
08-05-2023,4962.76550,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-08,4962.7655
04-05-2023,4958.79090,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-04,4958.7909
03-05-2023,4957.88920,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-03,4957.8892
02-05-2023,4956.53760,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-05-02,4956.5376
28-04-2023,4953.58020,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-04-28,4953.5802
27-04-2023,4952.91070,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-04-27,4952.9107
26-04-2023,4952.29170,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-04-26,4952.2917
25-04-2023,4951.23210,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-04-25,4951.2321
24-04-2023,4950.30000,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-04-24,4950.3
21-04-2023,4947.61600,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-04-21,4947.616
20-04-2023,4946.63850,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-04-20,4946.6385
19-04-2023,4945.68510,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-04-19,4945.6851
18-04-2023,4944.46910,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-04-18,4944.4691
17-04-2023,4942.87650,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-04-17,4942.8765
13-04-2023,4938.94910,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-04-13,4938.9491
12-04-2023,4937.77670,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-04-12,4937.7767
11-04-2023,4935.94580,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2023-04-11,4935.9458
